ensembl_gene_id,hgnc_symbol,description,gene_biotype,chromosome_name,start_position,end_position
ENSG00000177189,RPS6KA3,"ribosomal protein S6 kinase, 90kDa, polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:10432]",protein_coding,X,20149911,20267100
ENSG00000162302,RPS6KA4,"ribosomal protein S6 kinase, 90kDa, polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:10433]",protein_coding,11,64359148,64372215
ENSG00000100784,RPS6KA5,"ribosomal protein S6 kinase, 90kDa, polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:10434]",protein_coding,14,90847862,91060636
ENSG00000072133,RPS6KA6,"ribosomal protein S6 kinase, 90kDa, polypeptide 6 [Source:HGNC Symbol;Acc:HGNC:10435]",protein_coding,X,84058346,84187907
ENSG00000108443,RPS6KB1,"ribosomal protein S6 kinase, 70kDa, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:10436]",protein_coding,17,59893046,59950564
ENSG00000175634,RPS6KB2,"ribosomal protein S6 kinase, 70kDa, polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:10437]",protein_coding,11,67428460,67435408
ENSG00000136643,RPS6KC1,"ribosomal protein S6 kinase, 52kDa, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:10439]",protein_coding,1,213051233,213274773
ENSG00000198208,RPS6KL1,ribosomal protein S6 kinase-like 1 [Source:HGNC Symbol;Acc:HGNC:20222],protein_coding,14,74903954,74923396
ENSG00000171863,RPS7,ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440],protein_coding,2,3575205,3580919
ENSG00000142937,RPS8,ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441],protein_coding,1,44775251,44778779
ENSG00000170889,RPS9,ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442],protein_coding,19,54200742,54249003
ENSG00000168028,RPSA,ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502],protein_coding,3,39406689,39412542
ENSG00000215853,RPTN,repetin [Source:HGNC Symbol;Acc:HGNC:26809],protein_coding,1,152153595,152159228
ENSG00000141564,RPTOR,"regulatory associated protein of MTOR, complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]",protein_coding,17,80544819,80966371
ENSG00000007376,RPUSD1,RNA pseudouridylate synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173],protein_coding,16,784974,788397
ENSG00000166133,RPUSD2,RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180],protein_coding,15,40569300,40574943
ENSG00000156990,RPUSD3,RNA pseudouridylate synthase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28437],protein_coding,3,9837849,9844602
ENSG00000165526,RPUSD4,RNA pseudouridylate synthase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25898],protein_coding,11,126202094,126211692
ENSG00000144580,RQCD1,RCD1 required for cell differentiation1 homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:10445],protein_coding,2,218568580,218597080
ENSG00000166592,RRAD,Ras-related associated with diabetes [Source:HGNC Symbol;Acc:HGNC:10446],protein_coding,16,66921679,66925644
ENSG00000155876,RRAGA,Ras-related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963],protein_coding,9,19049395,19050983
ENSG00000083750,RRAGB,Ras-related GTP binding B [Source:HGNC Symbol;Acc:HGNC:19901],protein_coding,X,55717739,55758774
ENSG00000116954,RRAGC,Ras-related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902],protein_coding,1,38838198,38859823
ENSG00000025039,RRAGD,Ras-related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903],protein_coding,6,89364636,89412270
ENSG00000126458,RRAS,related RAS viral (r-ras) oncogene homolog [Source:HGNC Symbol;Acc:HGNC:10447],protein_coding,19,49635292,49640201
ENSG00000133818,RRAS2,related RAS viral (r-ras) oncogene homolog 2 [Source:HGNC Symbol;Acc:HGNC:17271],protein_coding,11,14277926,14364506
ENSG00000125844,RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448],protein_coding,20,17613678,17682295
ENSG00000124782,RREB1,ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449],protein_coding,6,7107597,7251980
ENSG00000180245,RRH,retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450],protein_coding,4,109827994,109844604
ENSG00000167325,RRM1,ribonucleotide reductase M1 [Source:HGNC Symbol;Acc:HGNC:10451],protein_coding,11,4094707,4138876
ENSG00000171848,RRM2,ribonucleotide reductase M2 [Source:HGNC Symbol;Acc:HGNC:10452],protein_coding,2,10122328,10131419
ENSG00000048392,RRM2B,ribonucleotide reductase M2 B (TP53 inducible) [Source:HGNC Symbol;Acc:HGNC:17296],protein_coding,8,102204502,102239118
ENSG00000085721,RRN3,RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:30346],protein_coding,16,15060022,15094317
ENSG00000143303,RRNAD1,ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273],protein_coding,1,156728442,156736960
ENSG00000160214,RRP1,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785],protein_coding,21,43789513,43805293
ENSG00000052749,RRP12,ribosomal RNA processing 12 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:29100],protein_coding,10,97356358,97426076
ENSG00000067533,RRP15,ribosomal RNA processing 15 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24255],protein_coding,1,218285287,218337983
ENSG00000160208,RRP1B,ribosomal RNA processing 1B [Source:HGNC Symbol;Acc:HGNC:23818],protein_coding,21,43659548,43696079
ENSG00000124541,RRP36,ribosomal RNA processing 36 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:21374],protein_coding,6,43021645,43034156
ENSG00000189306,RRP7A,ribosomal RNA processing 7 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24286],protein_coding,22,42509968,42519802
ENSG00000132275,RRP8,"ribosomal RNA processing 8, methyltransferase, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:29030]",protein_coding,11,6595075,6603620
ENSG00000114767,RRP9,"ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:16829]",protein_coding,3,51933430,51941941
ENSG00000179041,RRS1,RRS1 ribosome biogenesis regulator homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17083],protein_coding,8,66429028,66430733
ENSG00000136444,RSAD1,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634],protein_coding,17,50478800,50485975
ENSG00000134321,RSAD2,radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908],protein_coding,2,6865806,6898239
ENSG00000081019,RSBN1,round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642],protein_coding,1,113761832,113812476
ENSG00000187257,RSBN1L,round spermatid basic protein 1-like [Source:HGNC Symbol;Acc:HGNC:24765],protein_coding,7,77696443,77783022
ENSG00000048649,RSF1,remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118],protein_coding,11,77659996,77821017
ENSG00000132881,RSG1,REM2 and RAB-like small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:28127],protein_coding,1,16231700,16237162
ENSG00000171490,RSL1D1,ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534],protein_coding,16,11833850,11851585
ENSG00000137876,RSL24D1,ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479],protein_coding,15,55180806,55197067
ENSG00000160188,RSPH1,radial spoke head 1 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:12371],protein_coding,21,42472486,42496354
ENSG00000155026,RSPH10B,radial spoke head 10 homolog B (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:27362],protein_coding,7,5925550,5970683
ENSG00000169402,RSPH10B2,radial spoke head 10 homolog B2 (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:34385],protein_coding,7,6754109,6799365
ENSG00000100218,RSPH14,radial spoke head 14 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:13437],protein_coding,22,23059415,23145021
ENSG00000130363,RSPH3,radial spoke 3 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:21054],protein_coding,6,158972871,159000187
ENSG00000111834,RSPH4A,radial spoke head 4 homolog A (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:21558],protein_coding,6,116616479,116632985
ENSG00000104941,RSPH6A,radial spoke head 6 homolog A (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:14241],protein_coding,19,45795710,45815319
ENSG00000172426,RSPH9,radial spoke head 9 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:HGNC:21057],protein_coding,6,43645046,43672599
ENSG00000169218,RSPO1,R-spondin 1 [Source:HGNC Symbol;Acc:HGNC:21679],protein_coding,1,37611350,37634923
ENSG00000146374,RSPO3,R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866],protein_coding,6,127118604,127197765
ENSG00000101282,RSPO4,R-spondin 4 [Source:HGNC Symbol;Acc:HGNC:16175],protein_coding,20,958452,1002264
ENSG00000159579,RSPRY1,ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420],protein_coding,16,57186137,57240475
ENSG00000174891,RSRC1,arginine/serine-rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24152],protein_coding,3,158105855,158545730
ENSG00000111011,RSRC2,arginine/serine-rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559],protein_coding,12,122503458,122527000
ENSG00000117616,RSRP1,arginine/serine-rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234],protein_coding,1,25242237,25338213
ENSG00000148484,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464],protein_coding,10,16590611,16817528
ENSG00000132026,RTBDN,retbindin [Source:HGNC Symbol;Acc:HGNC:30310],protein_coding,19,12825478,12835428
ENSG00000137996,RTCA,RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:HGNC:17981],protein_coding,1,100266207,100292769
ENSG00000100220,RTCB,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]",protein_coding,22,32387582,32412255
ENSG00000258366,RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888],protein_coding,20,63657810,63696253
ENSG00000026036,RTEL1-TNFRSF6B,RTEL1-TNFRSF6B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:44095],protein_coding,20,63659300,63698698
ENSG00000137815,RTF1,"Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:28996]",protein_coding,15,41408408,41483563
ENSG00000022277,RTFDC1,replication termination factor 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15890],protein_coding,20,56468585,56519449
ENSG00000114993,RTKN,rhotekin [Source:HGNC Symbol;Acc:HGNC:10466],protein_coding,2,74425836,74442422
ENSG00000182010,RTKN2,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364],protein_coding,10,62183035,62268707
ENSG00000254656,RTL1,retrotransposon-like 1 [Source:HGNC Symbol;Acc:HGNC:14665],protein_coding,14,100880655,100884847
ENSG00000139970,RTN1,reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467],protein_coding,14,59595976,59870966
ENSG00000125744,RTN2,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468],protein_coding,19,45485289,45497061
ENSG00000133318,RTN3,reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469],protein_coding,11,63681446,63759891
ENSG00000115310,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085],protein_coding,2,54972187,55112621
ENSG00000130347,RTN4IP1,reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647],protein_coding,6,106571971,106629487
ENSG00000040608,RTN4R,reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601],protein_coding,22,20241415,20283246
ENSG00000185924,RTN4RL1,reticulon 4 receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:21329],protein_coding,17,1934677,2025345
ENSG00000186907,RTN4RL2,reticulon 4 receptor-like 2 [Source:HGNC Symbol;Acc:HGNC:23053],protein_coding,11,57460549,57477534
ENSG00000175077,RTP1,receptor (chemosensory) transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580],protein_coding,3,187197486,187201465
ENSG00000136514,RTP4,receptor (chemosensory) transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992],protein_coding,3,187368332,187372076
ENSG00000176225,RTTN,rotatin [Source:HGNC Symbol;Acc:HGNC:18654],protein_coding,18,70003793,70205945
ENSG00000176783,RUFY1,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760],protein_coding,5,179550558,179610026
ENSG00000204130,RUFY2,RUN and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19761],protein_coding,10,68341107,68407294
ENSG00000018189,RUFY3,RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285],protein_coding,4,70704204,70807315
ENSG00000198863,RUNDC1,RUN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25418],protein_coding,17,42980565,42993690
ENSG00000108309,RUNDC3A,RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984],protein_coding,17,44308413,44318671
ENSG00000105784,RUNDC3B,RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286],protein_coding,7,87627548,87832296
ENSG00000159216,RUNX1,runt-related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471],protein_coding,21,34787801,36004667
ENSG00000079102,RUNX1T1,"runt-related transcription factor 1; translocated to, 1 (cyclin D-related) [Source:HGNC Symbol;Acc:HGNC:1535]",protein_coding,8,91954967,92103286
ENSG00000124813,RUNX2,runt-related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472],protein_coding,6,45328157,45664349
ENSG00000020633,RUNX3,runt-related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473],protein_coding,1,24899511,24965121
ENSG00000160753,RUSC1,RUN and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17153],protein_coding,1,155320896,155331114
ENSG00000198853,RUSC2,RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625],protein_coding,9,35490127,35561898
ENSG00000175792,RUVBL1,RuvB-like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474],protein_coding,3,128064778,128153914
ENSG00000183207,RUVBL2,RuvB-like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:10475],protein_coding,19,48993448,49015995
ENSG00000111832,RWDD1,RWD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20993],protein_coding,6,116571367,116597675
ENSG00000013392,RWDD2A,RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385],protein_coding,6,83193379,83198932
ENSG00000156253,RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302],protein_coding,21,29004384,29019378
ENSG00000122481,RWDD3,RWD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21393],protein_coding,1,95234155,95247225
ENSG00000182552,RWDD4,RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750],protein_coding,4,183639635,183659225
ENSG00000171509,RXFP1,relaxin/insulin-like family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718],protein_coding,4,158315311,158653372
ENSG00000182631,RXFP3,relaxin/insulin-like family peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:24883],protein_coding,5,33936386,33938237
ENSG00000186350,RXRA,"retinoid X receptor, alpha [Source:HGNC Symbol;Acc:HGNC:10477]",protein_coding,9,134317098,134440585
ENSG00000204231,RXRB,"retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]",protein_coding,6,33193588,33200688
ENSG00000143171,RXRG,"retinoid X receptor, gamma [Source:HGNC Symbol;Acc:HGNC:10479]",protein_coding,1,165400917,165445355
ENSG00000163602,RYBP,RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480],protein_coding,3,72371825,72446918
ENSG00000163785,RYK,receptor-like tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10481],protein_coding,3,134065303,134250744
ENSG00000196218,RYR1,ryanodine receptor 1 (skeletal) [Source:HGNC Symbol;Acc:HGNC:10483],protein_coding,19,38433699,38587564
ENSG00000198626,RYR2,ryanodine receptor 2 (cardiac) [Source:HGNC Symbol;Acc:HGNC:10484],protein_coding,1,237042205,237833988
ENSG00000198838,RYR3,ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485],protein_coding,15,33310962,33866102
ENSG00000160678,S100A1,S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486],protein_coding,1,153627926,153632039
ENSG00000197747,S100A10,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487],protein_coding,1,151982915,151994390
ENSG00000163191,S100A11,S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488],protein_coding,1,152032506,152047907
ENSG00000163221,S100A12,S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489],protein_coding,1,153373706,153375649
ENSG00000189171,S100A13,S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490],protein_coding,1,153618787,153634092
ENSG00000189334,S100A14,S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901],protein_coding,1,153614255,153616986
ENSG00000188643,S100A16,S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441],protein_coding,1,153606886,153613145
ENSG00000196754,S100A2,S100 calcium binding protein A2 [Source:HGNC Symbol;Acc:HGNC:10492],protein_coding,1,153561108,153567890
ENSG00000188015,S100A3,S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493],protein_coding,1,153547329,153549372
ENSG00000196154,S100A4,S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494],protein_coding,1,153543613,153550136
ENSG00000196420,S100A5,S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495],protein_coding,1,153537147,153541765
ENSG00000197956,S100A6,S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496],protein_coding,1,153534599,153536244
ENSG00000143556,S100A7,S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497],protein_coding,1,153457744,153460701
ENSG00000143546,S100A8,S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498],protein_coding,1,153390032,153391188
ENSG00000163220,S100A9,S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499],protein_coding,1,153357854,153361027
ENSG00000160307,S100B,S100 calcium binding protein B [Source:HGNC Symbol;Acc:HGNC:10500],protein_coding,21,46598962,46605208
ENSG00000169906,S100G,S100 calcium binding protein G [Source:HGNC Symbol;Acc:HGNC:1436],protein_coding,X,16650158,16654670
ENSG00000163993,S100P,S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504],protein_coding,4,6693069,6697170
ENSG00000116497,S100PBP,S100P binding protein [Source:HGNC Symbol;Acc:HGNC:25768],protein_coding,1,32816767,32858879
ENSG00000171643,S100Z,S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367],protein_coding,5,76850001,76921650
ENSG00000170989,S1PR1,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165],protein_coding,1,101236888,101241518
ENSG00000267534,S1PR2,sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169],protein_coding,19,10221435,10231272
ENSG00000213694,S1PR3,sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167],protein_coding,9,88991447,89005010
ENSG00000125910,S1PR4,sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170],protein_coding,19,3172346,3180332
ENSG00000180739,S1PR5,sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299],protein_coding,19,10512742,10517931
ENSG00000173432,SAA1,serum amyloid A1 [Source:HGNC Symbol;Acc:HGNC:10513],protein_coding,11,18266174,18269977
ENSG00000134339,SAA2,serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514],protein_coding,11,18239223,18248643
ENSG00000148965,SAA4,"serum amyloid A4, constitutive [Source:HGNC Symbol;Acc:HGNC:10516]",protein_coding,11,18231349,18236893
ENSG00000166788,SAAL1,serum amyloid A-like 1 [Source:HGNC Symbol;Acc:HGNC:25158],protein_coding,11,18069935,18106091
ENSG00000168061,SAC3D1,SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179],protein_coding,11,65040901,65044828
ENSG00000211456,SACM1L,SAC1 suppressor of actin mutations 1-like (yeast) [Source:HGNC Symbol;Acc:HGNC:17059],protein_coding,3,45689056,45745424
ENSG00000151835,SACS,sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519],protein_coding,13,23328823,23433728
ENSG00000142230,SAE1,SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660],protein_coding,19,47113274,47210636
ENSG00000160633,SAFB,scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520],protein_coding,19,5623035,5668478
ENSG00000130254,SAFB2,scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605],protein_coding,19,5586999,5624046
ENSG00000130561,SAG,S-antigen; retina and pineal gland (arrestin) [Source:HGNC Symbol;Acc:HGNC:10521],protein_coding,2,233307816,233347055
ENSG00000103449,SALL1,spalt-like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524],protein_coding,16,51135975,51151367
ENSG00000165821,SALL2,spalt-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526],protein_coding,14,21521081,21537216
ENSG00000101115,SALL4,spalt-like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924],protein_coding,20,51784042,51802520
ENSG00000141858,SAMD1,sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958],protein_coding,19,14087840,14091036
ENSG00000130590,SAMD10,sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16129],protein_coding,20,63974113,63980008
ENSG00000187634,SAMD11,sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706],protein_coding,1,924880,944581
ENSG00000177570,SAMD12,sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750],protein_coding,8,118189459,118621995
ENSG00000203943,SAMD13,sterile alpha motif domain containing 13 [Source:HGNC Symbol;Acc:HGNC:24582],protein_coding,1,84298366,84389957
ENSG00000167100,SAMD14,sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:HGNC:27312],protein_coding,17,50110040,50129882
ENSG00000100583,SAMD15,sterile alpha motif domain containing 15 [Source:HGNC Symbol;Acc:HGNC:18631],protein_coding,14,77376689,77391497
ENSG00000164483,SAMD3,sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574],protein_coding,6,130144315,130365425
ENSG00000020577,SAMD4A,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023],protein_coding,14,54567097,54793315
ENSG00000179134,SAMD4B,sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492],protein_coding,19,39342396,39385710
ENSG00000203727,SAMD5,sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180],protein_coding,6,147508927,147737547
ENSG00000187033,SAMD7,sterile alpha motif domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25394],protein_coding,3,169911572,169939175
ENSG00000156671,SAMD8,sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320],protein_coding,10,75099586,75182123
ENSG00000205413,SAMD9,sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348],protein_coding,7,93099513,93118023
ENSG00000177409,SAMD9L,sterile alpha motif domain containing 9-like [Source:HGNC Symbol;Acc:HGNC:1349],protein_coding,7,93130055,93148369
ENSG00000101347,SAMHD1,SAM domain and HD domain 1 [Source:HGNC Symbol;Acc:HGNC:15925],protein_coding,20,36890229,36951843
ENSG00000100347,SAMM50,SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276],protein_coding,22,43955421,44010531
ENSG00000155307,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]",protein_coding,21,14485228,14583402
ENSG00000136715,SAP130,"Sin3A-associated protein, 130kDa [Source:HGNC Symbol;Acc:HGNC:29813]",protein_coding,2,127941217,128028120
ENSG00000150459,SAP18,"Sin3A-associated protein, 18kDa [Source:HGNC Symbol;Acc:HGNC:10530]",protein_coding,13,21140514,21149084
ENSG00000205307,SAP25,"Sin3A-associated protein, 25kDa [Source:HGNC Symbol;Acc:HGNC:41908]",protein_coding,7,100572228,100573820
ENSG00000164105,SAP30,"Sin3A-associated protein, 30kDa [Source:HGNC Symbol;Acc:HGNC:10532]",protein_coding,4,173369969,173377532
ENSG00000161526,SAP30BP,SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785],protein_coding,17,75667116,75708062
ENSG00000164576,SAP30L,SAP30-like [Source:HGNC Symbol;Acc:HGNC:25663],protein_coding,5,154445957,154461054
ENSG00000228727,SAPCD1,suppressor APC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13938],protein_coding,6,31762799,31764851
ENSG00000186193,SAPCD2,suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055],protein_coding,9,137062124,137070588
ENSG00000079332,SAR1A,"secretion associated, Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]",protein_coding,10,70147289,70170523
ENSG00000152700,SAR1B,"secretion associated, Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535]",protein_coding,5,134601144,134649271
ENSG00000133872,SARAF,store-operated calcium entry-associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789],protein_coding,8,30063012,30083208
ENSG00000123453,SARDH,sarcosine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:10536],protein_coding,9,133663560,133739955
ENSG00000004139,SARM1,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],protein_coding,17,28364356,28404049
ENSG00000205323,SARNP,SAP domain containing ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:24432],protein_coding,12,55752463,55817756
ENSG00000031698,SARS,seryl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:10537],protein_coding,1,109213918,109238169
ENSG00000104835,SARS2,"seryl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17697]",protein_coding,19,38915266,38930896
ENSG00000175467,SART1,squamous cell carcinoma antigen recognized by T cells [Source:HGNC Symbol;Acc:HGNC:10538],protein_coding,11,65961689,65979828
ENSG00000075856,SART3,squamous cell carcinoma antigen recognized by T cells 3 [Source:HGNC Symbol;Acc:HGNC:16860],protein_coding,12,108522580,108561400
ENSG00000111961,SASH1,SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182],protein_coding,6,148272304,148552050
ENSG00000122122,SASH3,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975],protein_coding,X,129779979,129795201
